Driver,Year,Round,LapNumber,Time,Distance,Speed,nGear,Throttle,Brake,DRS,RPM
16,2024,1,36.0,0 days 00:01:14.640000,4133.0763888888905,155.0,4,78.0,False,0,9789.0
16,2024,1,36.0,0 days 00:01:14.739000,4137.391654399973,157.12142994285713,4,85.4250048,False,0,10158.128810057144
16,2024,1,36.0,0 days 00:01:14.920000,4145.598611111112,161.0,4,99.0,False,0,10833.0
16,2024,1,36.0,0 days 00:01:14.939000,4146.50704271259,162.16111502222222,4,99.0,False,0,10853.9000704
16,2024,1,36.0,0 days 00:01:15.119000,4155.56793616854,173.16111502222222,4,99.0,False,0,11051.9000704
16,2024,1,36.0,0 days 00:01:15.280000,4163.898611111113,183.0,4,99.0,False,0,11229.0
16,2024,1,36.0,0 days 00:01:15.339000,4166.922150549351,183.7375008,4,99.0,False,0,11216.093736
16,2024,1,36.0,0 days 00:01:15.440000,4172.120833333334,185.0,4,99.0,False,0,11194.0
16,2024,1,36.0,0 days 00:01:15.579000,4179.505750255739,190.56000256,4,99.0,False,0,10707.499776
16,2024,1,36.0,0 days 00:01:15.640000,4182.843055555557,193.0,5,99.0,False,0,10494.0
16,2024,1,36.0,0 days 00:01:15.659000,4183.895331803135,193.7718776,5,99.0,False,0,10531.0501248
16,2024,1,36.0,0 days 00:01:15.960000,4201.154166666668,206.0,5,99.0,False,0,11118.0
16,2024,1,36.0,0 days 00:01:16.019000,4204.565754995814,207.09938051155498,5,99.0,False,0,11145.118052618356
16,2024,1,36.0,0 days 00:01:16.121000,4210.501111111113,209.0,5,99.0,False,0,11192.0
16,2024,1,36.0,0 days 00:01:16.219000,4216.320744544094,212.6750048,5,99.0,False,0,11364.1127248
16,2024,1,36.0,0 days 00:01:16.281000,4220.056666666669,215.0,5,99.0,False,0,11473.0
16,2024,1,36.0,0 days 00:01:16.519000,4234.71335664285,220.9500032,5,99.0,False,0,11792.600171885715
16,2024,1,36.0,0 days 00:01:16.561000,4237.3233333333355,222.0,5,99.0,False,0,11849.0
16,2024,1,36.0,0 days 00:01:16.721000,4247.3233333333355,225.0,5,99.0,False,0,11149.0
16,2024,1,36.0,0 days 00:01:16.739000,4248.463504176336,225.52500373333334,5,99.0,False,0,11109.024715733334
16,2024,1,36.0,0 days 00:01:16.919000,4260.054156485838,230.77500373333334,5,99.0,False,0,10709.274715733332
16,2024,1,36.0,0 days 00:01:16.961000,4262.790000000002,232.0,5,99.0,False,0,10616.0
16,2024,1,36.0,0 days 00:01:17.159000,4275.80483382541,236.12500266666666,5,99.0,False,0,10865.9751616
16,2024,1,36.0,0 days 00:01:17.201000,4278.590000000001,237.0,6,99.0,False,0,10919.0
16,2024,1,36.0,0 days 00:01:17.319000,4286.460412443809,238.97489701090623,6,99.0,False,0,10978.740634579914
16,2024,1,36.0,0 days 00:01:17.440000,4294.589722222224,241.0,6,99.0,False,0,11040.0
16,2024,1,36.0,0 days 00:01:17.499000,4298.571175211276,241.88500096,6,99.0,False,0,11093.1000576
16,2024,1,36.0,0 days 00:01:17.640000,4308.1452777777795,244.0,6,99.0,False,0,11220.0
16,2024,1,36.0,0 days 00:01:17.719000,4313.558748547111,245.58000128,6,99.0,False,0,11280.04004864
16,2024,1,36.0,0 days 00:01:17.840000,4321.923055555558,248.0,6,99.0,False,0,11372.0
16,2024,1,36.0,0 days 00:01:17.999000,4333.0550055730655,251.31250133333333,6,99.0,False,0,11548.225070933333
16,2024,1,36.0,0 days 00:01:18.080000,4338.789722222224,253.0,6,99.0,False,0,11638.0
16,2024,1,36.0,0 days 00:01:18.199000,4347.294539600826,254.78500096,6,99.0,False,0,11382.74486272
16,2024,1,36.0,0 days 00:01:18.359000,4358.850046322938,257.18500096,6,99.0,False,0,11039.54486272
16,2024,1,36.0,0 days 00:01:18.480000,4367.567500000002,259.0,6,99.0,False,0,10780.0
16,2024,1,36.0,0 days 00:01:18.559000,4373.238384510341,259.0,6,99.0,False,0,10775.062496
16,2024,1,36.0,0 days 00:01:18.640000,4379.078611111113,259.0,6,99.0,False,0,10770.0
16,2024,1,36.0,0 days 00:01:18.800000,4390.8119444444455,264.0,7,99.0,False,0,10516.0
16,2024,1,36.0,0 days 00:01:18.899000,4398.175761506632,265.6500010666667,7,99.0,False,0,10587.500046222221
16,2024,1,36.0,0 days 00:01:19.159000,4417.736705175021,269.9833344,7,99.0,False,0,10775.277824
16,2024,1,36.0,0 days 00:01:19.160000,4417.8119444444455,270.0,7,99.0,False,0,10776.0
16,2024,1,36.0,0 days 00:01:19.360000,4432.867500000001,271.0,7,99.0,False,0,10823.0
16,2024,1,36.0,0 days 00:01:19.479000,4441.880373254988,271.9916672,7,99.0,False,0,10897.044484266667
16,2024,1,36.0,0 days 00:01:19.559000,4447.967562665668,272.6583338666667,7,99.0,False,0,10946.822262044445
16,2024,1,36.0,0 days 00:01:19.720000,4460.267500000001,274.0,7,99.0,False,0,11047.0
16,2024,1,36.0,0 days 00:01:19.859000,4470.934839820398,275.3031256,7,99.0,False,0,11076.9718888
16,2024,1,36.0,0 days 00:01:20.019000,4483.267099743265,276.8031256,7,99.0,False,0,11111.4718888
16,2024,1,36.0,0 days 00:01:20.040000,4484.889722222224,277.0,7,99.0,False,0,11116.0
16,2024,1,36.0,0 days 00:01:20.240000,4500.389722222223,279.0,7,99.0,False,0,11219.0
16,2024,1,36.0,0 days 00:01:20.339000,4508.092847083224,279.8250005333333,7,99.0,False,0,11289.125045333334
16,2024,1,36.0,0 days 00:01:20.480000,4519.123055555558,281.0,7,99.0,False,0,11389.0
16,2024,1,36.0,0 days 00:01:20.519000,4522.192815465467,281.6500010666667,7,99.0,False,0,11394.525009066667
16,2024,1,36.0,0 days 00:01:20.720000,4538.123055555558,285.0,7,99.0,False,0,11423.0
16,2024,1,36.0,0 days 00:01:20.759000,4541.22721297538,285.26590952727275,7,99.0,False,0,11436.118203345455
16,2024,1,36.0,0 days 00:01:21.159000,4573.242762487841,287.99318225454545,7,99.0,False,0,11570.66365789091
16,2024,1,36.0,0 days 00:01:21.160000,4573.323055555557,288.0,7,99.0,False,0,11571.0
16,2024,1,36.0,0 days 00:01:21.339000,4587.713082441549,289.1187504,7,99.0,False,0,11595.6125088
16,2024,1,36.0,0 days 00:01:21.480000,4599.100833333336,290.0,7,99.0,False,0,11615.0
16,2024,1,36.0,0 days 00:01:21.519000,4602.262586107211,290.3656256,7,99.0,False,0,11622.0687616
16,2024,1,36.0,0 days 00:01:21.719000,4618.545544006698,292.2406256,7,99.0,False,0,11658.3187616
16,2024,1,36.0,0 days 00:01:21.800000,4625.1452777777795,293.0,7,99.0,False,0,11673.0
16,2024,1,36.0,0 days 00:01:22.039000,4644.598331797423,293.0,7,99.0,False,0,11722.2937632
16,2024,1,36.0,0 days 00:01:22.120000,4651.189722222224,293.0,7,99.0,False,0,11739.0
16,2024,1,36.0,0 days 00:01:22.379000,4672.271328309546,293.0,7,99.0,False,0,11730.384612109387
16,2024,1,36.0,0 days 00:01:22.599000,4690.1750777761345,293.0,7,99.0,False,0,11723.066523817582
16,2024,1,36.0,0 days 00:01:22.601000,4690.33777777778,293.0,7,99.0,False,0,11723.0
16,2024,1,36.0,0 days 00:01:22.779000,4704.815624969171,293.0,7,99.0,False,0,11714.0999936
16,2024,1,36.0,0 days 00:01:22.921000,4716.382222222224,293.0,7,99.0,False,0,11707.0
16,2024,1,36.0,0 days 00:01:23.019000,4724.382886762154,292.64999954285713,7,99.0,False,0,11691.949980342857
16,2024,1,36.0,0 days 00:01:23.201000,4739.093333333334,292.0,7,99.0,False,0,11664.0
16,2024,1,36.0,0 days 00:01:23.319000,4748.331174911724,286.7555498666667,7,70.4833024,False,0,11403.744162133333
16,2024,1,36.0,0 days 00:01:23.561000,4766.693333333335,276.0,7,12.0,True,0,10870.0
16,2024,1,36.0,0 days 00:01:23.599000,4769.539439927368,273.3874912,7,9.3874912,True,0,10807.5372896
16,2024,1,36.0,0 days 00:01:23.721000,4778.471111111113,265.0,7,1.0,True,0,10607.0
16,2024,1,36.0,0 days 00:01:23.779000,4782.46853789397,257.9312344,7,1.1812504,True,0,10617.875024
16,2024,1,36.0,0 days 00:01:24.019000,4797.312606754674,228.6812344,7,1.9312504,True,0,10662.875024
16,2024,1,36.0,0 days 00:01:24.041000,4798.560000000001,226.0,7,2.0,True,0,10667.0
16,2024,1,36.0,0 days 00:01:24.199000,4806.993250776347,207.07519695595374,7,2.0,True,0,10561.3731923123
16,2024,1,36.0,0 days 00:01:24.400000,4816.809166666669,183.0,5,2.0,True,0,10427.0
16,2024,1,36.0,0 days 00:01:24.439000,4818.66183660607,179.87999488,5,2.0,True,0,10353.28987904
16,2024,1,36.0,0 days 00:01:24.600000,4826.086944444446,167.0,5,2.0,True,0,10049.0
16,2024,1,36.0,0 days 00:01:24.760000,4832.975833333336,155.0,4,2.0,True,0,9577.0
16,2024,1,36.0,0 days 00:01:24.799000,4834.594219993405,153.37499733333334,4,2.0,True,0,9453.499797333334
16,2024,1,36.0,0 days 00:01:25,4842.642500000002,145.0,4,2.0,True,0,8817.0
16,2024,1,36.0,0 days 00:01:25.059000,4844.945975866973,143.22999808,4,2.0,True,0,8721.41989632
16,2024,1,36.0,0 days 00:01:25.200000,4850.364722222224,139.0,4,2.0,True,0,8493.0
16,2024,1,36.0,0 days 00:01:25.279000,4853.356453950517,137.765624,4,2.0,True,0,8452.7593424
16,2024,1,36.0,0 days 00:01:25.520000,4862.275833333335,134.0,4,2.0,False,0,8330.0
16,2024,1,36.0,0 days 00:01:25.559000,4863.6863977958865,132.781248,4,2.2437504,False,0,8307.8187136
16,2024,1,36.0,0 days 00:01:25.680000,4868.0091666666685,129.0,4,3.0,False,0,8239.0
16,2024,1,36.0,0 days 00:01:25.899000,4875.668774939202,126.80999936,4,9.02250176,False,0,8100.48245952
16,2024,1,36.0,0 days 00:01:26.080000,4881.898055555557,125.0,4,14.0,False,0,7986.0
16,2024,1,36.0,0 days 00:01:26.099000,4882.549130553156,124.93214262857143,4,15.9000064,False,0,7980.164266057142
16,2024,1,36.0,0 days 00:01:26.360000,4891.542500000001,124.0,4,42.0,False,0,7900.0
16,2024,1,36.0,0 days 00:01:26.519000,4897.278831079975,126.9812512,4,47.76375232,False,0,8109.48258432
16,2024,1,36.0,0 days 00:01:27.119000,4920.7513515648225,138.2312512,4,69.51375232,False,0,8899.98258432
16,2024,1,36.0,0 days 00:01:27.160000,4922.43138888889,139.0,4,71.0,False,0,8954.0
16,2024,1,36.0,0 days 00:01:27.399000,4932.39861573917,146.06136552727273,4,77.51818356363637,False,0,9435.802401745455
16,2024,1,36.0,0 days 00:01:27.599000,4940.965818285468,151.97045643636363,4,82.97272901818182,False,0,9838.984219927273
16,2024,1,36.0,0 days 00:01:27.600000,4941.009166666668,152.0,4,83.0,False,0,9841.0
16,2024,1,36.0,0 days 00:01:27.759000,4947.98811509057,157.56500224,4,94.9250048,False,0,10101.76010496
16,2024,1,36.0,0 days 00:01:27.800000,4949.842500000001,159.0,4,98.0,False,0,10169.0
16,2024,1,36.0,0 days 00:01:27.979000,4958.271591169507,167.31071725714287,4,98.63928594285714,False,0,10781.435933257142
16,2024,1,36.0,0 days 00:01:28.080000,4963.220277777778,172.0,4,99.0,False,0,11127.0
16,2024,1,36.0,0 days 00:01:28.219000,4970.220372993133,177.9571456,4,99.0,False,0,11304.2250816
16,2024,1,36.0,0 days 00:01:28.360000,4977.5313888888895,184.0,4,99.0,False,0,11484.0
16,2024,1,36.0,0 days 00:01:28.619000,4991.475185368098,191.55416853333332,4,99.0,False,0,11016.720717866667
16,2024,1,36.0,0 days 00:01:28.819000,5002.724583110076,197.38750186666667,4,99.0,False,0,10655.887384533333
16,2024,1,36.0,0 days 00:01:28.840000,5003.93138888889,198.0,4,99.0,False,0,10618.0
16,2024,1,36.0,0 days 00:01:29.019000,5014.415656374077,204.49433433024353,4,99.0,False,0,10950.0228426337
16,2024,1,36.0,0 days 00:01:29.260000,5028.883191526024,213.2380974495198,4,99.0,False,0,11397.047732106701
16,2024,1,36.0,0 days 00:01:29.281000,5030.14638888889,214.0,5,99.0,False,0,11436.0
16,2024,1,36.0,0 days 00:01:29.481000,5042.257500000001,218.0,5,99.0,False,0,11727.0
16,2024,1,36.0,0 days 00:01:29.579000,5048.362823395446,220.94000384,5,99.0,False,0,11471.70966656
16,2024,1,36.0,0 days 00:01:29.779000,5061.188459800938,226.94000384,5,99.0,False,0,10950.70966656
16,2024,1,36.0,0 days 00:01:29.881000,5067.813055555556,230.0,6,99.0,False,0,10685.0
16,2024,1,36.0,0 days 00:01:29.959000,5072.9045794973,231.41818414545455,6,99.0,False,0,10742.081911854546
16,2024,1,36.0,0 days 00:01:30.179000,5087.394630929191,235.41818414545455,6,99.0,False,0,10903.081911854546
16,2024,1,36.0,0 days 00:01:30.321000,5096.901944444445,238.0,6,99.0,False,0,11007.0
16,2024,1,36.0,0 days 00:01:30.459000,5106.273201665322,241.10500288,6,99.0,False,0,11108.7750944
16,2024,1,36.0,0 days 00:01:30.699000,5122.820205639715,246.50500288,6,99.0,False,0,11285.7750944
16,2024,1,36.0,0 days 00:01:30.721000,5124.34638888889,247.0,6,99.0,False,0,11302.0
16,2024,1,36.0,0 days 00:01:30.759000,5126.985995053537,247.59561317204,6,99.0,False,0,11333.924866021343
16,2024,1,36.0,0 days 00:01:31.040000,5146.67638888889,252.0,6,99.0,False,0,11570.0
16,2024,1,36.0,0 days 00:01:31.079000,5149.442748664486,252.81250133333333,6,99.0,False,0,11601.687552
16,2024,1,36.0,0 days 00:01:31.280000,5163.809722222223,257.0,6,99.0,False,0,11765.0
16,2024,1,36.0,0 days 00:01:31.480000,5178.198611111112,259.0,6,99.0,False,0,10785.0
16,2024,1,36.0,0 days 00:01:31.519000,5181.025195106566,259.4875008,6,99.0,False,0,10760.23495936
16,2024,1,36.0,0 days 00:01:31.679000,5192.7046563532585,261.4875008,6,99.0,False,0,10658.63495936
16,2024,1,36.0,0 days 00:01:31.859000,5205.976228450197,263.7375008,6,99.0,False,0,10544.33495936
16,2024,1,36.0,0 days 00:01:31.880000,5207.531944444445,264.0,7,99.0,False,0,10531.0
16,2024,1,36.0,0 days 00:01:32.019000,5217.868173522964,265.7375008,7,99.0,False,0,10632.81754688
16,2024,1,36.0,0 days 00:01:32.259000,5235.843331163067,268.7375008,7,99.0,False,0,10808.61754688
16,2024,1,36.0,0 days 00:01:32.280000,5237.4208333333345,269.0,7,99.0,False,0,10824.0
16,2024,1,36.0,0 days 00:01:32.479000,5252.401010488612,270.99000064,7,99.0,False,0,10883.7000192
16,2024,1,36.0,0 days 00:01:32.480000,5252.47638888889,271.0,7,99.0,False,0,10884.0
16,2024,1,36.0,0 days 00:01:32.640000,5264.565277777779,272.0,7,99.0,False,0,10956.0
16,2024,1,36.0,0 days 00:01:32.799000,5276.71348474329,273.9875008,7,99.0,False,0,11022.0844016
16,2024,1,36.0,0 days 00:01:32.960000,5289.0986111111115,276.0,7,99.0,False,0,11089.0
16,2024,1,36.0,0 days 00:01:32.999000,5292.100860310792,276.2437504,7,99.0,False,0,11100.0906432
16,2024,1,36.0,0 days 00:01:33.280000,5313.809722222223,278.0,7,99.0,False,0,11180.0
16,2024,1,36.0,0 days 00:01:33.339000,5318.408357095475,278.84285805714285,7,99.0,False,0,11204.864312685715
16,2024,1,36.0,0 days 00:01:33.560000,5335.743055555557,282.0,7,99.0,False,0,11298.0
16,2024,1,36.0,0 days 00:01:33.659000,5343.530640894988,282.41250026666665,7,99.0,False,0,11293.6687472
16,2024,1,36.0,0 days 00:01:34.039000,5373.530514768472,283.9958336,7,99.0,False,0,11277.0437472
16,2024,1,36.0,0 days 00:01:34.040000,5373.609722222223,284.0,7,99.0,False,0,11277.0
16,2024,1,36.0,0 days 00:01:34.090000,5377.5721807565615,284.3124992,7,99.0,False,0,11313.2499072
63,2024,1,40.0,0 days 00:00:00,0.0475756660768063,284.7750016,7,100.0,False,0,11560.624832
63,2024,1,40.0,0 days 00:00:00.145000,11.570978322741947,285.9833344,7,100.0,False,0,11433.749888
63,2024,1,40.0,0 days 00:00:00.147000,11.730000000000002,286.0,7,100.0,False,0,11432.0
63,2024,1,40.0,0 days 00:00:00.425000,33.89189841626791,286.9928576,7,100.0,False,0,10315.0352
63,2024,1,40.0,0 days 00:00:00.427000,34.05222222222223,287.0,8,100.0,False,0,10307.0
63,2024,1,40.0,0 days 00:00:00.667000,53.38555555555556,290.0,8,100.0,False,0,10357.0
63,2024,1,40.0,0 days 00:00:00.705000,56.45376734781367,290.13571474285715,8,100.0,False,0,10365.685743542857
63,2024,1,40.0,0 days 00:00:00.945000,75.85695102850221,290.9928576,8,100.0,False,0,10420.5428864
63,2024,1,40.0,0 days 00:00:00.947000,76.01888888888888,291.0,8,100.0,False,0,10421.0
63,2024,1,40.0,0 days 00:00:01.188000,95.56666666666666,292.0,8,100.0,False,0,10458.0
63,2024,1,40.0,0 days 00:00:01.285000,103.45191532645632,292.48500096,8,100.0,False,0,10474.9750336
63,2024,1,40.0,0 days 00:00:01.388000,111.84444444444443,293.0,8,100.0,False,0,10493.0
63,2024,1,40.0,0 days 00:00:01.605000,129.61698050711973,294.55000137142855,8,100.0,False,0,10550.350050742858
63,2024,1,40.0,0 days 00:00:01.668000,134.7888888888889,295.0,8,100.0,False,0,10567.0
63,2024,1,40.0,0 days 00:00:01.905000,154.27116195004015,295.84642925714286,8,100.0,False,0,10599.164311771428
63,2024,1,40.0,0 days 00:00:01.948000,157.8111111111111,296.0,8,100.0,False,0,10605.0
63,2024,1,40.0,0 days 00:00:02.185000,177.35264249298547,296.6583338666667,8,100.0,False,0,10626.066683733334
63,2024,1,40.0,0 days 00:00:02.308000,187.5111111111111,297.0,8,100.0,False,0,10637.0
63,2024,1,40.0,0 days 00:00:02.485000,202.1476909822989,297.63440914479503,8,100.0,False,0,10661.741956647007
63,2024,1,40.0,0 days 00:00:02.587000,210.60611111111112,298.0,8,100.0,False,0,10676.0
63,2024,1,40.0,0 days 00:00:02.645000,215.42668724152858,298.3222229333333,8,100.0,False,0,10686.794468266668
63,2024,1,40.0,0 days 00:00:02.947000,240.60611111111112,300.0,8,100.0,False,0,10743.0
63,2024,1,40.0,0 days 00:00:03.005000,245.4396129781599,300.0,8,100.0,False,0,10747.5916768
63,2024,1,40.0,0 days 00:00:03.165000,258.7711465267161,300.0,8,100.0,False,0,10760.258343466667
63,2024,1,40.0,0 days 00:00:03.187000,260.6061111111111,300.0,8,100.0,False,0,10762.0
63,2024,1,40.0,0 days 00:00:03.507000,287.3616666666667,301.0,8,100.0,False,0,10798.0
63,2024,1,40.0,0 days 00:00:03.585000,293.9019889592328,301.39000064,8,100.0,False,0,10800.73000448
63,2024,1,40.0,0 days 00:00:03.707000,304.13944444444445,302.0,8,100.0,False,0,10805.0
63,2024,1,40.0,0 days 00:00:03.785000,310.6834785229083,302.0,8,100.0,False,0,10805.39000064
63,2024,1,40.0,0 days 00:00:03.907000,320.9172222222222,302.0,8,100.0,False,0,10806.0
63,2024,1,40.0,0 days 00:00:04.025000,330.8143564403231,302.0,8,100.0,False,0,10797.1499904
63,2024,1,40.0,0 days 00:00:04.107000,337.695,302.0,8,100.0,False,0,10791.0
63,2024,1,40.0,0 days 00:00:04.285000,352.64716042293867,302.1854168,8,100.0,False,0,10798.9729224
63,2024,1,40.0,0 days 00:00:05.067000,418.495,303.0,8,100.0,False,0,10834.0
63,2024,1,40.0,0 days 00:00:05.185000,428.427185967555,303.0,8,100.0,False,0,10835.311112533333
63,2024,1,40.0,0 days 00:00:05.385000,445.2592986895764,303.0,8,100.0,False,0,10837.533334755555
63,2024,1,40.0,0 days 00:00:05.427000,448.79499999999996,303.0,8,100.0,False,0,10838.0
63,2024,1,40.0,0 days 00:00:05.585000,462.0995509963661,303.0,8,100.0,False,0,10798.9937184
63,2024,1,40.0,0 days 00:00:05.745000,475.56028110584475,303.0,8,100.0,False,0,10759.4937184
63,2024,1,40.0,0 days 00:00:05.747000,475.7283333333333,303.0,8,100.0,False,0,10759.0
63,2024,1,40.0,0 days 00:00:05.905000,488.99010745952467,302.3416661333333,8,100.0,False,0,10670.783261866667
63,2024,1,40.0,0 days 00:00:05.987000,495.8616666666666,302.0,8,100.0,False,0,10625.0
63,2024,1,40.0,0 days 00:00:06.145000,509.0815726044232,301.4357138285714,8,100.0,False,0,10683.121475657143
63,2024,1,40.0,0 days 00:00:06.267000,519.2727777777777,301.0,8,100.0,False,0,10728.0
63,2024,1,40.0,0 days 00:00:06.445000,534.1184249962485,300.0111104,8,100.0,False,0,10702.2888704
63,2024,1,40.0,0 days 00:00:06.525000,540.7634998189494,299.56666595555555,8,100.0,False,0,10690.733314844445
63,2024,1,40.0,0 days 00:00:06.627000,549.1727777777777,299.0,8,100.0,False,0,10676.0
63,2024,1,40.0,0 days 00:00:06.885000,570.1229366792357,293.13636072727274,8,41.36360727272728,False,0,10384.577128145454
63,2024,1,40.0,0 days 00:00:07.067000,584.4949999999999,289.0,8,0.0,False,0,10179.0
63,2024,1,40.0,0 days 00:00:07.225000,596.5838252174208,276.35998976,8,0.0,False,0,9808.48969984
63,2024,1,40.0,0 days 00:00:07.267000,599.6616666666665,273.0,8,0.0,True,0,9710.0
63,2024,1,40.0,0 days 00:00:07.445000,611.8829417206097,250.0083168,8,0.0,True,0,8845.2160448
63,2024,1,40.0,0 days 00:00:07.507000,615.7949999999998,242.0,8,0.0,True,0,8544.0
63,2024,1,40.0,0 days 00:00:07.664000,624.8614043898999,220.68972085357933,8,0.0,True,0,8238.26272979727
63,2024,1,40.0,0 days 00:00:07.845000,634.0519996026994,196.1218581490275,8,0.0,True,0,7885.789107729925
63,2024,1,40.0,0 days 00:00:07.868000,635.148611111111,193.0,8,0.0,True,0,7841.0
63,2024,1,40.0,0 days 00:00:08.045000,643.055269872509,175.74248128,8,0.0,True,0,7992.77766464
63,2024,1,40.0,0 days 00:00:08.225000,650.4896323348269,158.19248127999998,8,0.0,True,0,8147.12766464
63,2024,1,40.0,0 days 00:00:08.268000,652.2597222222221,154.0,8,0.0,True,0,8184.0
63,2024,1,40.0,0 days 00:00:08.428000,658.7041666666665,145.0,7,0.0,True,0,8491.0
63,2024,1,40.0,0 days 00:00:08.465000,660.074946990134,141.29998080000001,7,0.0,True,0,8512.7376128
63,2024,1,40.0,0 days 00:00:08.668000,666.7708333333331,121.0,4,0.0,True,0,8632.0
63,2024,1,40.0,0 days 00:00:08.785000,670.2641154173302,114.82498986666667,4,0.0,True,0,8555.9498752
63,2024,1,40.0,0 days 00:00:09.028000,676.9708333333332,102.0,4,0.0,True,0,8398.0
63,2024,1,40.0,0 days 00:00:09.105000,679.0275417487821,98.91999232,4,0.0,True,0,8105.01426944
63,2024,1,40.0,0 days 00:00:09.228000,682.1930555555554,94.0,2,0.0,True,0,7637.0
63,2024,1,40.0,0 days 00:00:09.467000,687.7697222222221,84.0,2,0.0,True,0,6958.0
63,2024,1,40.0,0 days 00:00:09.505000,688.6518089642259,83.7624992,2,0.0,True,0,6881.2872416
63,2024,1,40.0,0 days 00:00:09.627000,691.4586111111109,83.0,2,0.0,True,0,6635.0
63,2024,1,40.0,0 days 00:00:09.805000,695.1994819330433,77.0666624,2,0.0,True,0,6240.4330496
63,2024,1,40.0,0 days 00:00:09.867000,696.4586111111109,75.0,2,0.0,True,0,6103.0
63,2024,1,40.0,0 days 00:00:09.965000,698.439044336041,73.7749984,2,0.0,True,0,5962.5331498666665
63,2024,1,40.0,0 days 00:00:10.107000,701.2586111111109,72.0,2,0.0,True,0,5759.0
63,2024,1,40.0,0 days 00:00:10.145000,701.9954866297218,71.45714102857143,2,0.0,True,0,5712.314128457143
63,2024,1,40.0,0 days 00:00:10.387000,706.5474999999998,68.0,2,0.0,False,0,5415.0
63,2024,1,40.0,0 days 00:00:10.585000,710.1781984545303,66.01999872,2,0.0,False,0,5382.3299788799995
63,2024,1,40.0,0 days 00:00:10.587000,710.2141666666664,66.0,2,0.0,False,0,5382.0
63,2024,1,40.0,0 days 00:00:10.725000,712.655665003938,64.2749984,2,0.0,False,0,5347.499968
63,2024,1,40.0,0 days 00:00:10.827000,714.4141666666665,63.0,2,0.0,False,0,5322.0
63,2024,1,40.0,0 days 00:00:10.925000,716.071358304316,61.7749984,2,6.7375088000000005,False,0,5446.3376624
63,2024,1,40.0,0 days 00:00:10.987000,717.1252777777776,61.0,2,11.0,False,0,5525.0
63,2024,1,40.0,0 days 00:00:11.187000,720.6252777777776,63.0,2,15.0,False,0,5604.0
63,2024,1,40.0,0 days 00:00:11.245000,721.65902117111,63.4833344,2,16.9333376,False,0,5694.1418656
63,2024,1,40.0,0 days 00:00:11.427000,724.9586111111109,65.0,2,23.0,False,0,5977.0
63,2024,1,40.0,0 days 00:00:11.525000,726.7818882926904,66.47000192,2,27.41000576,False,0,6189.66027776
63,2024,1,40.0,0 days 00:00:11.627000,728.7363888888888,68.0,2,32.0,False,0,6411.0
63,2024,1,40.0,0 days 00:00:11.745000,731.0973667500583,70.9500032,2,35.54000384,False,0,6666.47027712
63,2024,1,40.0,0 days 00:00:11.827000,732.7919444444443,73.0,2,38.0,False,0,6844.0
63,2024,1,40.0,0 days 00:00:11.985000,736.1787472542516,76.9500032,2,41.9500032,False,0,7212.93029888
63,2024,1,40.0,0 days 00:00:12.027000,737.1252777777777,78.0,2,43.0,False,0,7311.0
63,2024,1,40.0,0 days 00:00:12.245000,742.4157002202869,85.26667093333333,2,49.66111502222222,False,0,7796.0502848
63,2024,1,40.0,0 days 00:00:12.387000,746.1252777777777,90.0,2,54.0,False,0,8112.0
63,2024,1,40.0,0 days 00:00:12.485000,748.7806545086037,93.85000502857143,2,58.55000594285714,False,0,8368.550335085714
63,2024,1,40.0,0 days 00:00:12.667000,753.9808333333332,101.0,2,67.0,False,0,8845.0
63,2024,1,40.0,0 days 00:00:12.745000,756.3537866997558,104.34286262857142,2,67.55714377142857,False,0,9162.571949714285
63,2024,1,40.0,0 days 00:00:12.905000,761.4289595090862,111.20000548571429,2,68.70000091428571,False,0,9814.000521142858
63,2024,1,40.0,0 days 00:00:12.947000,762.7697222222221,113.0,2,69.0,False,0,9985.0
63,2024,1,40.0,0 days 00:00:13.125000,768.4882290782753,115.9666688,2,71.2250016,False,0,9371.6412256
63,2024,1,40.0,0 days 00:00:13.187000,770.569722222222,117.0,3,72.0,False,0,9158.0
63,2024,1,40.0,0 days 00:00:13.465000,780.6823970364902,130.9000064,3,73.9857152,False,0,9988.0289536
63,2024,1,40.0,0 days 00:00:13.467000,780.758611111111,131.0,3,74.0,False,0,9994.0
63,2024,1,40.0,0 days 00:00:13.905000,798.396576702749,144.93636770909092,3,78.97727418181819,False,0,10946.6502784
63,2024,1,40.0,0 days 00:00:13.907000,798.4808333333332,145.0,3,79.0,False,0,10951.0
63,2024,1,40.0,0 days 00:00:14.184000,810.4800119877522,155.8821504,3,90.8714368,False,0,11861.143488
63,2024,1,40.0,0 days 00:00:14.187000,810.6141666666665,156.0,3,91.0,False,0,11871.0
63,2024,1,40.0,0 days 00:00:14.425000,821.5610021680596,164.1557692522406,3,91.7414335683855,False,0,11692.314510019092
63,2024,1,40.0,0 days 00:00:14.508000,825.5049999999999,167.0,3,92.0,False,0,11630.0
63,2024,1,40.0,0 days 00:00:14.665000,833.131815769441,172.3968816,3,95.9250048,False,0,11686.9125696
63,2024,1,40.0,0 days 00:00:14.825000,841.1734001035484,177.8968816,3,99.9250048,False,0,11744.9125696
63,2024,1,40.0,0 days 00:00:14.828000,841.3272222222221,178.0,4,100.0,False,0,11746.0
63,2024,1,40.0,0 days 00:00:15.045000,852.7427574811857,186.8156328,4,100.0,False,0,11830.7657
